"loss","learning_rate","epoch","perplexity","steps","samples","model"
0.9126,5e-05,0.65,2.4907901762639213,37400,299200,"PolyCoder"
0.917,5e-05,0.65,2.5017737992899005,37450,299600,"PolyCoder"
0.9152,5e-05,0.65,2.497274656894103,37500,300000,"PolyCoder"
0.849,5e-05,0.65,2.3373083745076473,37550,300400,"PolyCoder"
0.9029,5e-05,0.65,2.4667463128155167,37600,300800,"PolyCoder"
0.8593,5e-05,0.65,2.3615070600595005,37650,301200,"PolyCoder"
0.8763,5e-05,0.65,2.401995859777552,37700,301600,"PolyCoder"
0.856,5e-05,0.65,2.353726931034661,37750,302000,"PolyCoder"
0.8865,5e-05,0.65,2.4266215952936587,37800,302400,"PolyCoder"
0.9304,5e-05,0.65,2.5355231840766734,37850,302800,"PolyCoder"
0.9542,5e-05,0.65,2.596592477806064,37900,303200,"PolyCoder"
0.9453,5e-05,0.66,2.573585338390083,37950,303600,"PolyCoder"
0.9511,5e-05,0.66,2.5885555048691917,38000,304000,"PolyCoder"
0.8957,5e-05,0.66,2.4490495242521337,38050,304400,"PolyCoder"
0.9275,5e-05,0.66,2.528180818418829,38100,304800,"PolyCoder"
0.9141,5e-05,0.66,2.494529165068861,38150,305200,"PolyCoder"
0.9427,5e-05,0.66,2.566902707694721,38200,305600,"PolyCoder"
0.8872,5e-05,0.66,2.4283208250714012,38250,306000,"PolyCoder"
0.8593,5e-05,0.66,2.3615070600595005,38300,306400,"PolyCoder"
0.928,5e-05,0.66,2.5294452249033177,38350,306800,"PolyCoder"
0.9345,5e-05,0.66,2.54594016935876,38400,307200,"PolyCoder"
0.8772,5e-05,0.66,2.4041586291515835,38450,307600,"PolyCoder"
0.8739,5e-05,0.67,2.3962379819312827,38500,308000,"PolyCoder"
0.8778,5e-05,0.67,2.40560155716419,38550,308400,"PolyCoder"
0.8949,5e-05,0.67,2.447091068119636,38600,308800,"PolyCoder"
0.919,5e-05,0.67,2.506782353773446,38650,309200,"PolyCoder"
0.9127,5e-05,0.67,2.4910392677359137,38700,309600,"PolyCoder"
0.8409,5e-05,0.67,2.3184526454703223,38750,310000,"PolyCoder"
0.8593,5e-05,0.67,2.3615070600595005,38800,310400,"PolyCoder"
0.8757,5e-05,0.67,2.400555094534482,38850,310800,"PolyCoder"
0.9103,5e-05,0.67,2.4850679419505264,38900,311200,"PolyCoder"
0.9367,5e-05,0.67,2.5515474034272403,38950,311600,"PolyCoder"
0.9009,5e-05,0.67,2.46181775039516,39000,312000,"PolyCoder"
0.9198,5e-05,0.67,2.5087885820407725,39050,312400,"PolyCoder"
0.9103,5e-05,0.68,2.4850679419505264,39100,312800,"PolyCoder"
0.9361,5e-05,0.68,2.550016934171875,39150,313200,"PolyCoder"
0.9351,5e-05,0.68,2.5474681918212734,39200,313600,"PolyCoder"
0.9125,5e-05,0.68,2.490541109699831,39250,314000,"PolyCoder"
0.9109,5e-05,0.68,2.4865594301174023,39300,314400,"PolyCoder"
0.9237,5e-05,0.68,2.5185919616752384,39350,314800,"PolyCoder"
0.9056,5e-05,0.68,2.473415527248055,39400,315200,"PolyCoder"
0.9448,5e-05,0.68,2.5722988673654457,39450,315600,"PolyCoder"
0.9502,5e-05,0.68,2.5862268529653503,39500,316000,"PolyCoder"
0.9056,5e-05,0.68,2.473415527248055,39550,316400,"PolyCoder"
0.8323,5e-05,0.68,2.298599443848002,39600,316800,"PolyCoder"
0.892,5e-05,0.69,2.4400047841002204,39650,317200,"PolyCoder"
0.9033,5e-05,0.69,2.4677332087066626,39700,317600,"PolyCoder"
0.9102,5e-05,0.69,2.484819447581257,39750,318000,"PolyCoder"
0.9238,5e-05,0.69,2.518843833464785,39800,318400,"PolyCoder"
0.9254,5e-05,0.69,2.5228772094386547,39850,318800,"PolyCoder"
0.8852,5e-05,0.69,2.4234690368267655,39900,319200,"PolyCoder"
0.8837,5e-05,0.69,2.419836558311502,39950,319600,"PolyCoder"
0.9071,5e-05,0.69,2.4771284345232134,40000,320000,"PolyCoder"
0.8895,5e-05,0.69,2.4339123908047102,40050,320400,"PolyCoder"
0.9241,5e-05,0.69,2.519599599974133,40100,320800,"PolyCoder"
0.8907,5e-05,0.69,2.436834838791775,40150,321200,"PolyCoder"
0.8921,5e-05,0.69,2.440248796779061,40200,321600,"PolyCoder"
0.9227,5e-05,0.7,2.5160746285898834,40250,322000,"PolyCoder"
0.8609,5e-05,0.7,2.3652884956973996,40300,322400,"PolyCoder"
0.8845,5e-05,0.7,2.4217732021123837,40350,322800,"PolyCoder"
0.8576,5e-05,0.7,2.357495908502242,40400,323200,"PolyCoder"
0.9203,5e-05,0.7,2.510043289982639,40450,323600,"PolyCoder"
0.8785,5e-05,0.7,2.407286067764131,40500,324000,"PolyCoder"
0.8784,5e-05,0.7,2.407045351193384,40550,324400,"PolyCoder"
0.8652,5e-05,0.7,2.375481134697596,40600,324800,"PolyCoder"
0.9046,5e-05,0.7,2.4709433480164376,40650,325200,"PolyCoder"
0.8965,5e-05,0.7,2.4510095477764104,40700,325600,"PolyCoder"
0.9057,5e-05,0.7,2.47366288116827,40750,326000,"PolyCoder"
0.9153,5e-05,0.71,2.497524396846582,40800,326400,"PolyCoder"
0.8099,5e-05,0.71,2.247683207116969,40850,326800,"PolyCoder"
0.8706,5e-05,0.71,2.3883434297662864,40900,327200,"PolyCoder"
0.9205,5e-05,0.71,2.510545348844848,40950,327600,"PolyCoder"
0.915,5e-05,0.71,2.496775251904888,41000,328000,"PolyCoder"
0.8633,5e-05,0.71,2.370972005570837,41050,328400,"PolyCoder"
0.8875,5e-05,0.71,2.429049430604288,41100,328800,"PolyCoder"
0.9066,5e-05,0.71,2.475890179895406,41150,329200,"PolyCoder"
0.89,5e-05,0.71,2.4351296512898744,41200,329600,"PolyCoder"
0.9273,5e-05,0.71,2.527675232815391,41250,330000,"PolyCoder"
0.9297,5e-05,0.71,2.533748938906078,41300,330400,"PolyCoder"
0.9403,5e-05,0.71,2.560749527965455,41350,330800,"PolyCoder"
0.9213,5e-05,0.72,2.5125545887127116,41400,331200,"PolyCoder"
0.8541,5e-05,0.72,2.3492590956533808,41450,331600,"PolyCoder"
0.8784,5e-05,0.72,2.407045351193384,41500,332000,"PolyCoder"
0.9137,5e-05,0.72,2.4935315529385607,41550,332400,"PolyCoder"
0.929,5e-05,0.72,2.5319759352725133,41600,332800,"PolyCoder"
0.8796,5e-05,0.72,2.409935539380906,41650,333200,"PolyCoder"
0.9072,5e-05,0.72,2.477376159752721,41700,333600,"PolyCoder"
0.915,5e-05,0.72,2.496775251904888,41750,334000,"PolyCoder"
0.8882,5e-05,0.72,2.4307503604617064,41800,334400,"PolyCoder"
0.8979,5e-05,0.72,2.454443364253975,41850,334800,"PolyCoder"
0.885,5e-05,0.72,2.4229843914855502,41900,335200,"PolyCoder"
0.8654,5e-05,0.72,2.3759562784373256,41950,335600,"PolyCoder"
0.9021,5e-05,0.73,2.4647737049136307,42000,336000,"PolyCoder"
0.9153,5e-05,0.73,2.497524396846582,42050,336400,"PolyCoder"
0.86,5e-05,0.73,2.3631606937057947,42100,336800,"PolyCoder"
0.9005,5e-05,0.73,2.460833220214165,42150,337200,"PolyCoder"
0.9265,5e-05,0.73,2.525653901269561,42200,337600,"PolyCoder"
0.9121,5e-05,0.73,2.4895450924726767,42250,338000,"PolyCoder"
0.9252,5e-05,0.73,2.5223726844509478,42300,338400,"PolyCoder"
0.894,5e-05,0.73,2.4448896769329562,42350,338800,"PolyCoder"
0.8693,5e-05,0.73,2.3852406005835407,42400,339200,"PolyCoder"
0.8526,5e-05,0.73,2.345737848605421,42450,339600,"PolyCoder"
0.9126,5e-05,0.73,2.4907901762639213,42500,340000,"PolyCoder"
0.9031,5e-05,0.74,2.467239711416295,42550,340400,"PolyCoder"
0.9062,5e-05,0.74,2.474900021868255,42600,340800,"PolyCoder"
0.9051,5e-05,0.74,2.472179128609849,42650,341200,"PolyCoder"
0.8788,5e-05,0.74,2.408008361923167,42700,341600,"PolyCoder"
0.9511,5e-05,0.74,2.5885555048691917,42750,342000,"PolyCoder"
0.923,5e-05,0.74,2.516829564213142,42800,342400,"PolyCoder"
0.8888,5e-05,0.74,2.432209248300569,42850,342800,"PolyCoder"
0.8838,5e-05,0.74,2.420078554066919,42900,343200,"PolyCoder"
0.8771,5e-05,0.74,2.4039182253090607,42950,343600,"PolyCoder"
0.9134,5e-05,0.74,2.492783605670379,43000,344000,"PolyCoder"
0.8363,5e-05,0.74,2.307812254961877,43050,344400,"PolyCoder"
0.8363,5e-05,0.74,2.307812254961877,43050,344400,"PolyCoder"
0.8556,5e-05,0.74,2.3527856285352975,43100,344800,"PolyCoder"
0.8556,5e-05,0.74,2.3527856285352975,43100,344800,"PolyCoder"
0.8694,5e-05,0.75,2.3854791365701997,43150,345200,"PolyCoder"
0.8694,5e-05,0.75,2.3854791365701997,43150,345200,"PolyCoder"
0.8979,5e-05,0.75,2.454443364253975,43200,345600,"PolyCoder"
0.8983,5e-05,0.75,2.455425337981329,43250,346000,"PolyCoder"
0.887,5e-05,0.75,2.427835209469566,43300,346400,"PolyCoder"
0.844,5e-05,0.75,2.3256510003566726,43350,346800,"PolyCoder"
0.9157,5e-05,0.75,2.4985236064339156,43400,347200,"PolyCoder"
0.8699,5e-05,0.75,2.3866721743730808,43450,347600,"PolyCoder"
0.8606,5e-05,0.75,2.36457901557603,43500,348000,"PolyCoder"
0.8979,5e-05,0.75,2.454443364253975,43550,348400,"PolyCoder"
0.9079,5e-05,0.75,2.479110930163355,43600,348800,"PolyCoder"
0.8939,5e-05,0.75,2.4446452001893038,43650,349200,"PolyCoder"
0.8941,5e-05,0.76,2.4451341781255054,43700,349600,"PolyCoder"
0.8997,5e-05,0.76,2.4588653408946755,43750,350000,"PolyCoder"
0.8717,5e-05,0.76,2.3909720530167644,43800,350400,"PolyCoder"
0.8591,5e-05,0.76,2.361034805874481,43850,350800,"PolyCoder"
0.9121,5e-05,0.76,2.4895450924726767,43900,351200,"PolyCoder"
0.8648,5e-05,0.76,2.374531132256872,43950,351600,"PolyCoder"
0.8445,5e-05,0.76,2.326814116611683,44000,352000,"PolyCoder"
0.8453,5e-05,0.76,2.328676312684084,44050,352400,"PolyCoder"
0.8718,5e-05,0.76,2.391211162177325,44100,352800,"PolyCoder"
0.8955,5e-05,0.76,2.4485597633250085,44150,353200,"PolyCoder"
0.9165,5e-05,0.76,2.5005232250598666,44200,353600,"PolyCoder"
0.8437,5e-05,0.76,2.3249534097003957,44250,354000,"PolyCoder"
0.8636,5e-05,0.77,2.371683403876919,44300,354400,"PolyCoder"
0.9028,5e-05,0.77,2.4664996505175556,44350,354800,"PolyCoder"
0.861,5e-05,0.77,2.365525036373806,44400,355200,"PolyCoder"
0.8496,5e-05,0.77,2.338711180332015,44450,355600,"PolyCoder"
0.8142,5e-05,0.77,2.2573690545552925,44500,356000,"PolyCoder"
0.8582,5e-05,0.77,2.358910830481489,44550,356400,"PolyCoder"
0.8703,5e-05,0.77,2.387627034202064,44600,356800,"PolyCoder"
0.8404,5e-05,0.77,2.317293708905873,44650,357200,"PolyCoder"
0.8854,5e-05,0.77,2.423953779106743,44700,357600,"PolyCoder"
0.824,5e-05,0.77,2.2796000251241386,44750,358000,"PolyCoder"
0.8848,5e-05,0.77,2.42249984306371,44800,358400,"PolyCoder"
0.8948,5e-05,0.78,2.4468463712478714,44850,358800,"PolyCoder"
0.9037,5e-05,0.78,2.468720499435127,44900,359200,"PolyCoder"
0.8898,5e-05,0.78,2.434642674058963,44950,359600,"PolyCoder"
0.827,5e-05,0.78,2.2864490936655226,45000,360000,"PolyCoder"
0.8853,5e-05,0.78,2.4237113958481973,45050,360400,"PolyCoder"
0.8101,5e-05,0.78,2.2481327887150537,45100,360800,"PolyCoder"
0.8143,5e-05,0.78,2.2575948027479695,45150,361200,"PolyCoder"
0.8709,5e-05,0.78,2.3890600402814193,45200,361600,"PolyCoder"
0.87,5e-05,0.78,2.3869108535242765,45250,362000,"PolyCoder"
0.8919,5e-05,0.78,2.4397607958214276,45300,362400,"PolyCoder"
0.9058,5e-05,0.78,2.4739102598251135,45350,362800,"PolyCoder"
0.8614,5e-05,0.78,2.3664714356555936,45400,363200,"PolyCoder"
0.8534,5e-05,0.79,2.3476151897206265,45450,363600,"PolyCoder"
0.8712,5e-05,0.79,2.3897768658119567,45500,364000,"PolyCoder"
0.8759,5e-05,0.79,2.4010352535676915,45550,364400,"PolyCoder"
0.87,5e-05,0.79,2.3869108535242765,45600,364800,"PolyCoder"
0.9062,5e-05,0.79,2.474900021868255,45650,365200,"PolyCoder"
0.8497,5e-05,0.79,2.338945063143994,45700,365600,"PolyCoder"
0.8394,5e-05,0.79,2.3149775734577025,45750,366000,"PolyCoder"
0.828,5e-05,0.79,2.288736686364905,45800,366400,"PolyCoder"
0.8201,5e-05,0.79,2.270726898869037,45850,366800,"PolyCoder"
0.8466,5e-05,0.79,2.3317055604750188,45900,367200,"PolyCoder"
0.8675,5e-05,0.79,2.380951029274853,45950,367600,"PolyCoder"
0.8129,5e-05,0.79,2.2544363814349166,46000,368000,"PolyCoder"
0.8775,5e-05,0.8,2.4048799849382867,46050,368400,"PolyCoder"
0.8579,5e-05,0.8,2.358203263372718,46100,368800,"PolyCoder"
0.8748,5e-05,0.8,2.3983955668826122,46150,369200,"PolyCoder"
0.8286,5e-05,0.8,2.2901103404317342,46200,369600,"PolyCoder"
0.8516,5e-05,0.8,2.343393283234881,46250,370000,"PolyCoder"
0.8212,5e-05,0.8,2.2732260727514277,46300,370400,"PolyCoder"
0.8578,5e-05,0.8,2.357967454837004,46350,370800,"PolyCoder"
0.8954,5e-05,0.8,2.4483149195910667,46400,371200,"PolyCoder"
0.9062,5e-05,0.8,2.474900021868255,46450,371600,"PolyCoder"
0.8261,5e-05,0.8,2.284392215215365,46500,372000,"PolyCoder"
0.8872,5e-05,0.8,2.4283208250714012,46550,372400,"PolyCoder"
0.8083,5e-05,0.81,2.2440897894862823,46600,372800,"PolyCoder"
0.8444,5e-05,0.81,2.3265814468337047,46650,373200,"PolyCoder"
0.8909,5e-05,0.81,2.4373222544994793,46700,373600,"PolyCoder"
0.8643,5e-05,0.81,2.3733441634576713,46750,374000,"PolyCoder"
0.8663,5e-05,0.81,2.3780956016389556,46800,374400,"PolyCoder"
0.8625,5e-05,0.81,2.36907598647514,46850,374800,"PolyCoder"
0.8618,5e-05,0.81,2.3674182135728152,46900,375200,"PolyCoder"
0.815,5e-05,0.81,2.259175672349701,46950,375600,"PolyCoder"
0.8672,5e-05,0.81,2.380236851098153,47000,376000,"PolyCoder"
0.8655,5e-05,0.81,2.3761938859453466,47050,376400,"PolyCoder"
0.8231,5e-05,0.81,2.2775493080626283,47100,376800,"PolyCoder"
0.8894,5e-05,0.81,2.433669011734786,47150,377200,"PolyCoder"
0.8138,5e-05,0.82,2.2564662874989185,47200,377600,"PolyCoder"
0.8248,5e-05,0.82,2.281424434810811,47250,378000,"PolyCoder"
0.8161,5e-05,0.82,2.2616621328918662,47300,378400,"PolyCoder"
0.8546,5e-05,0.82,2.350434018907544,47350,378800,"PolyCoder"
0.8346,5e-05,0.82,2.303892307028239,47400,379200,"PolyCoder"
0.8059,5e-05,0.82,2.2387104318028266,47450,379600,"PolyCoder"
0.8395,5e-05,0.82,2.3152090827903216,47500,380000,"PolyCoder"
0.8276,5e-05,0.82,2.2878213747648832,47550,380400,"PolyCoder"
0.8097,5e-05,0.82,2.247233715426213,47600,380800,"PolyCoder"
0.8497,5e-05,0.82,2.338945063143994,47650,381200,"PolyCoder"
0.8455,5e-05,0.82,2.3291420945232524,47700,381600,"PolyCoder"
0.8963,5e-05,0.83,2.450519394883778,47750,382000,"PolyCoder"
0.8432,5e-05,0.83,2.323791223566291,47800,382400,"PolyCoder"
0.8736,5e-05,0.83,2.3955192183566303,47850,382800,"PolyCoder"
0.8492,5e-05,0.83,2.3377758829318327,47900,383200,"PolyCoder"
0.8378,5e-05,0.83,2.3112765709317378,47950,383600,"PolyCoder"
0.9208,5e-05,0.83,2.5112986254353404,48000,384000,"PolyCoder"
0.8642,5e-05,0.83,2.373106840907651,48050,384400,"PolyCoder"
0.8239,5e-05,0.83,2.2793720765192464,48100,384800,"PolyCoder"
0.8254,5e-05,0.83,2.282793700210239,48150,385200,"PolyCoder"
0.7752,5e-05,0.83,2.171026289023616,48200,385600,"PolyCoder"
0.8388,5e-05,0.83,2.313589003526264,48250,386000,"PolyCoder"
0.8516,5e-05,0.83,2.343393283234881,48300,386400,"PolyCoder"
0.8524,5e-05,0.84,2.3452687479473293,48350,386800,"PolyCoder"
0.8279,5e-05,0.84,2.2885078241395704,48400,387200,"PolyCoder"
0.8313,5e-05,0.84,2.296301993320872,48450,387600,"PolyCoder"
0.8498,5e-05,0.84,2.3391789693454235,48500,388000,"PolyCoder"
0.8366,5e-05,0.84,2.308504702500303,48550,388400,"PolyCoder"
0.8881,5e-05,0.84,2.430507297579007,48600,388800,"PolyCoder"
0.7622,5e-05,0.84,2.142985606607181,48650,389200,"PolyCoder"
0.8664,5e-05,0.84,2.3783334230899937,48700,389600,"PolyCoder"
0.8239,5e-05,0.84,2.2793720765192464,48750,390000,"PolyCoder"
0.8563,5e-05,0.84,2.3544331550422757,48800,390400,"PolyCoder"
0.8672,5e-05,0.84,2.380236851098153,48850,390800,"PolyCoder"
0.7893,5e-05,0.85,2.201854588463743,48900,391200,"PolyCoder"
0.8112,5e-05,0.85,2.2506070954018256,48950,391600,"PolyCoder"
0.8408,5e-05,0.85,2.318220811797652,49000,392000,"PolyCoder"
0.8427,5e-05,0.85,2.322629618380005,49050,392400,"PolyCoder"
0.8381,5e-05,0.85,2.3119700579208646,49100,392800,"PolyCoder"
0.8337,5e-05,0.85,2.3018197367484383,49150,393200,"PolyCoder"
0.8504,5e-05,0.85,2.3405828978634684,49200,393600,"PolyCoder"
0.7911,5e-05,0.85,2.2058214958685776,49250,394000,"PolyCoder"
0.8234,5e-05,0.85,2.2782326753550155,49300,394400,"PolyCoder"
0.7892,5e-05,0.85,2.2016344140138027,49350,394800,"PolyCoder"
0.8117,5e-05,0.85,2.2517326803223066,49400,395200,"PolyCoder"
0.846,5e-05,0.85,2.3303069567618055,49450,395600,"PolyCoder"
0.7864,5e-05,0.86,2.195478460012056,49500,396000,"PolyCoder"
0.8124,5e-05,0.86,2.2533094450017854,49550,396400,"PolyCoder"
0.8136,5e-05,0.86,2.256015039367736,49600,396800,"PolyCoder"
0.8263,5e-05,0.86,2.2848491393492987,49650,397200,"PolyCoder"
0.852,5e-05,0.86,2.344330828044636,49700,397600,"PolyCoder"
0.8829,5e-05,0.86,2.4179014632060998,49750,398000,"PolyCoder"
0.7831,5e-05,0.86,2.1882453223352543,49800,398400,"PolyCoder"
0.884,5e-05,0.86,2.4205626181825304,49850,398800,"PolyCoder"
0.8446,5e-05,0.86,2.3270468096578028,49900,399200,"PolyCoder"
0.8578,5e-05,0.86,2.357967454837004,49950,399600,"PolyCoder"
0.7744,5e-05,0.86,2.1692901625355856,50000,400000,"PolyCoder"
0.8344,5e-05,0.86,2.3034315746416083,50050,400400,"PolyCoder"
0.8201,5e-05,0.87,2.270726898869037,50100,400800,"PolyCoder"
0.876,5e-05,0.87,2.4012753690986246,50150,401200,"PolyCoder"
0.8537,5e-05,0.87,2.348319579930791,50200,401600,"PolyCoder"
0.8418,5e-05,0.87,2.3205401921063222,50250,402000,"PolyCoder"
0.8362,5e-05,0.87,2.3075814852750574,50300,402400,"PolyCoder"
0.8534,5e-05,0.87,2.3476151897206265,50350,402800,"PolyCoder"
0.8234,5e-05,0.87,2.2782326753550155,50400,403200,"PolyCoder"
0.8339,5e-05,0.87,2.302280146735252,50450,403600,"PolyCoder"
0.8081,5e-05,0.87,2.2436410164071887,50500,404000,"PolyCoder"
0.8646,5e-05,0.87,2.374056273517877,50550,404400,"PolyCoder"
0.7602,5e-05,0.87,2.1387039185092935,50600,404800,"PolyCoder"
0.8562,5e-05,0.88,2.3541977234985447,50650,405200,"PolyCoder"
0.8007,5e-05,0.88,2.2270993525271887,50700,405600,"PolyCoder"
0.8587,5e-05,0.88,2.360090580809734,50750,406000,"PolyCoder"
0.8492,5e-05,0.88,2.3377758829318327,50800,406400,"PolyCoder"
0.8477,5e-05,0.88,2.3342718477907973,50850,406800,"PolyCoder"
0.8354,5e-05,0.88,2.3057361583160385,50900,407200,"PolyCoder"
0.8221,5e-05,0.88,2.2752728971497227,50950,407600,"PolyCoder"
0.846,5e-05,0.88,2.3303069567618055,51000,408000,"PolyCoder"
0.8414,5e-05,0.88,2.3196121616479455,51050,408400,"PolyCoder"
0.834,5e-05,0.88,2.30251038626171,51100,408800,"PolyCoder"
0.8732,5e-05,0.88,2.3945612022852756,51150,409200,"PolyCoder"
0.7747,5e-05,0.88,2.1699410472121663,51200,409600,"PolyCoder"
0.8005,5e-05,0.89,2.226653977195701,51250,410000,"PolyCoder"
0.7968,5e-05,0.89,2.218430580146142,51300,410400,"PolyCoder"
0.869,5e-05,0.89,2.38452513572846,51350,410800,"PolyCoder"
0.8004,5e-05,0.89,2.2264313229308805,51400,411200,"PolyCoder"
0.8501,5e-05,0.89,2.339880828309808,51450,411600,"PolyCoder"
0.853,5e-05,0.89,2.3466763314289145,51500,412000,"PolyCoder"
0.8437,5e-05,0.89,2.3249534097003957,51550,412400,"PolyCoder"
0.8588,5e-05,0.89,2.3603266016686613,51600,412800,"PolyCoder"
0.768,5e-05,0.89,2.155451037931604,51650,413200,"PolyCoder"
0.8274,5e-05,0.89,2.2873638562433074,51700,413600,"PolyCoder"
0.8082,5e-05,0.89,2.2438653917274087,51750,414000,"PolyCoder"
0.8861,5e-05,0.9,2.4256511407593875,51800,414400,"PolyCoder"
0.8,5e-05,0.9,2.225540928492468,51850,414800,"PolyCoder"
0.8166,5e-05,0.9,2.2627932467132026,51900,415200,"PolyCoder"
0.764,5e-05,0.9,2.146846454419676,51950,415600,"PolyCoder"
0.8332,5e-05,0.9,2.300669114559583,52000,416000,"PolyCoder"
0.8122,5e-05,0.9,2.25285882817597,52050,416400,"PolyCoder"
0.8251,5e-05,0.9,2.2821089648156208,52100,416800,"PolyCoder"
0.7997,5e-05,0.9,2.2248733663532474,52150,417200,"PolyCoder"
0.8194,5e-05,0.9,2.2691379462381316,52200,417600,"PolyCoder"
0.8482,5e-05,0.9,2.3354392755473103,52250,418000,"PolyCoder"
0.8325,5e-05,0.9,2.2990592097118254,52300,418400,"PolyCoder"
0.7944,5e-05,0.9,2.2131127307256633,52350,418800,"PolyCoder"
0.7778,5e-05,0.91,2.17667830180773,52400,419200,"PolyCoder"
0.8302,5e-05,0.91,2.2937774498816688,52450,419600,"PolyCoder"
0.8271,5e-05,0.91,2.2866777500075153,52500,420000,"PolyCoder"
0.8098,5e-05,0.91,2.2474584500342987,52550,420400,"PolyCoder"
0.8321,5e-05,0.91,2.2981397699281563,52600,420800,"PolyCoder"
0.8651,5e-05,0.91,2.375243598461136,52650,421200,"PolyCoder"
0.831,5e-05,0.91,2.2956132060461325,52700,421600,"PolyCoder"
0.8079,5e-05,0.91,2.2431923330737362,52750,422000,"PolyCoder"
0.8547,5e-05,0.91,2.3506690740619964,52800,422400,"PolyCoder"
0.8319,5e-05,0.91,2.2976801879339024,52850,422800,"PolyCoder"
0.8085,5e-05,0.91,2.2445386523289677,52900,423200,"PolyCoder"
0.8205,5e-05,0.91,2.2716353713109596,52950,423600,"PolyCoder"
0.7963,5e-05,0.92,2.21732164211368,53000,424000,"PolyCoder"
0.8015,5e-05,0.92,2.2288817448710874,53050,424400,"PolyCoder"
0.8292,5e-05,0.92,2.291484818938311,53100,424800,"PolyCoder"
0.8787,5e-05,0.92,2.4077675731266153,53150,425200,"PolyCoder"
0.8141,5e-05,0.92,2.257143328936306,53200,425600,"PolyCoder"
0.7509,5e-05,0.92,2.118906174269906,53250,426000,"PolyCoder"
0.8347,5e-05,0.92,2.3041227077787876,53300,426400,"PolyCoder"
0.8365,5e-05,0.92,2.3082738635721918,53350,426800,"PolyCoder"
0.8033,5e-05,0.92,2.2328973449677303,53400,427200,"PolyCoder"
0.8676,5e-05,0.92,2.381189136282932,53450,427600,"PolyCoder"
0.8628,5e-05,0.92,2.3697868158901634,53500,428000,"PolyCoder"
0.8514,5e-05,0.93,2.3429246514429756,53550,428400,"PolyCoder"
0.7933,5e-05,0.93,2.21067964516426,53600,428800,"PolyCoder"
0.842,5e-05,0.93,2.3210043465586416,53650,429200,"PolyCoder"
0.8141,5e-05,0.93,2.257143328936306,53700,429600,"PolyCoder"
0.7062,5e-05,0.93,2.0262767586969104,53750,430000,"PolyCoder"
0.7585,5e-05,0.93,2.135071210524492,53800,430400,"PolyCoder"
0.8419,5e-05,0.93,2.3207722577286205,53850,430800,"PolyCoder"
0.7863,5e-05,0.93,2.195258923143081,53900,431200,"PolyCoder"
0.8316,5e-05,0.93,2.2969909872627916,53950,431600,"PolyCoder"
0.8464,5e-05,0.93,2.331239265993926,54000,432000,"PolyCoder"
0.8238,5e-05,0.93,2.279144150708075,54050,432400,"PolyCoder"
0.8542,5e-05,0.93,2.3494940333096332,54100,432800,"PolyCoder"
0.8257,5e-05,0.94,2.283478641056292,54150,433200,"PolyCoder"
0.8582,5e-05,0.94,2.358910830481489,54200,433600,"PolyCoder"
0.8071,5e-05,0.94,2.241398496837443,54250,434000,"PolyCoder"
0.813,5e-05,0.94,2.254661836345618,54300,434400,"PolyCoder"
0.7741,5e-05,0.94,2.168639473095121,54350,434800,"PolyCoder"
0.7742,5e-05,0.94,2.1688563478859897,54400,435200,"PolyCoder"
0.804,5e-05,0.94,2.2344609202967267,54450,435600,"PolyCoder"
0.8027,5e-05,0.94,2.2315580084018993,54500,436000,"PolyCoder"
0.8235,5e-05,0.94,2.278460510014094,54550,436400,"PolyCoder"
0.824,5e-05,0.94,2.2796000251241386,54600,436800,"PolyCoder"
0.8391,5e-05,0.94,2.314283184349239,54650,437200,"PolyCoder"
0.8277,5e-05,0.95,2.2880501683418477,54700,437600,"PolyCoder"
0.8604,5e-05,0.95,2.3641061470613423,54750,438000,"PolyCoder"
0.8072,5e-05,0.95,2.2416226478944927,54800,438400,"PolyCoder"
0.8512,5e-05,0.95,2.3424561133680557,54850,438800,"PolyCoder"
0.854,5e-05,0.95,2.3490241814897197,54900,439200,"PolyCoder"
0.8567,5e-05,0.95,2.3553751166840615,54950,439600,"PolyCoder"
0.8009,5e-05,0.95,2.227544816942651,55000,440000,"PolyCoder"
0.8137,5e-05,0.95,2.256240652152124,55050,440400,"PolyCoder"
0.8275,5e-05,0.95,2.2875926040661323,55100,440800,"PolyCoder"
0.822,5e-05,0.95,2.275045381235993,55150,441200,"PolyCoder"
0.7769,5e-05,0.95,2.174720172626408,55200,441600,"PolyCoder"
0.7598,5e-05,0.95,2.1378486080153927,55250,442000,"PolyCoder"
0.7761,5e-05,0.96,2.1729810922132233,55300,442400,"PolyCoder"
0.7752,5e-05,0.96,2.171026289023616,55350,442800,"PolyCoder"
0.8302,5e-05,0.96,2.2937774498816688,55400,443200,"PolyCoder"
0.7707,5e-05,0.96,2.161278619428785,55450,443600,"PolyCoder"
0.7883,5e-05,0.96,2.1996538344356895,55500,444000,"PolyCoder"
0.8188,5e-05,0.96,2.267776871833542,55550,444400,"PolyCoder"
0.8072,5e-05,0.96,2.2416226478944927,55600,444800,"PolyCoder"
0.8372,5e-05,0.96,2.309890220935768,55650,445200,"PolyCoder"
0.8125,5e-05,0.96,2.2535347872132085,55700,445600,"PolyCoder"
0.7719,5e-05,0.96,2.1638737105153405,55750,446000,"PolyCoder"
0.8078,5e-05,0.96,2.2429680250560167,55800,446400,"PolyCoder"
0.777,5e-05,0.97,2.1749376555176343,55850,446800,"PolyCoder"
